"CAJERO"|"GCC"|"ENTIDAD"|"OFICINA"|"NOMBRE_CALLE"|"NUMERO"|"COD_POSTAL"|"POBLACION"|"PROVINCIA"|"latitud"|"longitud"|"LIBRETA"|"INGRESO"|"RECIBOS"|"CONTACTLESS"|"TRANS"|"EXTRAER"|"CON_SALDO"|"COSTE_EXTRACCION"|"EXCEPCIONES"
"14350"|0|"3187"|NA|"PRINCIPE DE ASTURIAS,21"|NA|"21700"|"LA PALMA DEL CONDADO"|"HUELVA"|37.393191|-6.556988|0|0|0|0|0|1|1|0.65|4
"14351"|0|"3187"|NA|"CONDESA DE BARCELONA,2"|NA|"21710"|"BOLLULLOS DE CONDADO"|"HUELVA"|37.320467|-6.524976|0|0|0|0|0|1|1|0.65|4
"14352"|0|"3187"|NA|"CONDESA DE BARCELONA,2"|NA|"21710"|"BOLLULLOS DE CONDADO"|"HUELVA"|37.320467|-6.524976|0|0|0|0|0|1|1|0.65|4
"14353"|0|"3187"|NA|"CONDESA DE BARCELONA,2"|NA|"21710"|"BOLLULLOS PAR DEL CONDADO"|"HUELVA"|37.34346|-6.539502|0|0|0|0|0|1|1|0.65|4
"14354"|0|"3187"|NA|"SEVILLA, 39"|NA|"21720"|"ROCIANA DEL CONDADO"|"HUELVA"|37.294429|-6.610378|0|0|0|0|0|1|1|0.65|4
"14355"|0|"3187"|NA|"VIRGEN DEL ROCIO,15"|NA|"21730"|"ALMONTE"|"HUELVA"|37.262433|-6.517047|0|0|0|0|0|1|1|0.65|4
"14356"|0|"3187"|NA|"RABIDA,22"|NA|"21730"|"ALMONTE"|"HUELVA"|37.258757|-6.520639|0|0|0|0|0|1|1|0.65|4
"14357"|0|"3187"|NA|"NTRA. SRA. DE LA SOLEDAD,4"|NA|"21740"|"HINOJOS"|"HUELVA"|37.292885|-6.377052|0|0|0|0|0|1|1|0.65|4
"14358"|0|"3187"|NA|"PLAZA DEL PUEBLO,1"|NA|"21760"|"MATALASCAÐAS"|"HUELVA"|37.007533|-6.560619|0|0|0|0|0|1|1|0.65|4
"14359"|0|"3187"|NA|"PLAZA DEL PUEBLO,1"|NA|"21760"|"MATALASCAÐAS"|"HUELVA"|37.007533|-6.560619|0|0|0|0|0|1|1|0.65|4
"14360"|0|"3187"|NA|"REYES CATOLICOS, 21"|NA|"21800"|"MOGUER"|"HUELVA"|37.275012|-6.837455|0|0|0|0|0|1|1|0.65|4
"14361"|0|"3187"|NA|"REYES CATOLICOS, 21"|NA|"21800"|"MOGUER"|"HUELVA"|37.275012|-6.837455|0|0|0|0|0|1|1|0.65|4
"14362"|0|"3187"|NA|"DE LA CORONACION,3"|NA|"21800"|"MOGUER"|"HUELVA"|37.277968|-6.836983|0|0|0|0|0|1|1|0.65|4
"14363"|0|"3187"|NA|"DE LA CORONACION,3"|NA|"21800"|"MOGUER"|"HUELVA"|37.277968|-6.836983|0|0|0|0|0|1|1|0.65|4
"14364"|0|"3187"|NA|"DEL ROCIO, 0"|NA|"21810"|"HUELVA"|"HUELVA"|37.193312|-6.88872|0|0|0|0|0|1|1|0.65|4
"14365"|0|"3187"|NA|"RABIDA,35"|NA|"21810"|"PALOS DE LA FRONTERA"|"HUELVA"|37.227978|-6.894205|0|0|0|0|0|1|1|0.65|4
"14366"|0|"3187"|NA|"BALLONA LA REAL, 4"|NA|"21810"|"PALOS DE LA FRONTERA"|"HUELVA"|37.222175|-6.887108|0|0|0|0|0|1|1|0.65|4
"14367"|0|"3187"|NA|"BALLONA LA REAL, 4"|NA|"21810"|"PALOS DE LA FRONTERA"|"HUELVA"|37.222175|-6.887108|0|0|0|0|0|1|1|0.65|4
"14368"|0|"3187"|NA|"CASTILLO,3"|NA|"21820"|"LUCENA DEL PUERTO"|"HUELVA"|37.30368|-6.73039|0|0|0|0|0|1|1|0.65|4
"14369"|0|"3187"|NA|"ESPERANZA, 39"|NA|"21830"|"BONARES"|"HUELVA"|37.32289|-6.68205|0|0|0|0|0|1|1|0.65|4
"14370"|0|"3187"|NA|"SAN MARTIN,8"|NA|"21840"|"NIEBLA"|"HUELVA"|37.3612|-6.67978|0|0|0|0|0|1|1|0.65|4
"14371"|0|"3187"|NA|"MEDICO LUIS SALAZAR, 0"|NA|"21850"|"VILLARRASA"|"HUELVA"|37.389112|-6.606372|0|0|0|0|0|1|1|0.65|4
"14372"|0|"3187"|NA|"2, 3"|NA|"21860"|"VILLALBA DE ALCOR"|"HUELVA"|37.39735|-6.47579|0|0|0|0|0|1|1|0.65|4
"14373"|0|"3187"|NA|"SANTO CRISTO,4"|NA|"21870"|"ESCACENA DEL CAMPO"|"HUELVA"|37.40997|-6.38941|0|0|0|0|0|1|1|0.65|4
"14374"|0|"3187"|NA|"LA PLAZA,31"|NA|"21880"|"PATERNA DEL CAMPO"|"HUELVA"|39.513927|-0.461157|0|0|0|0|0|1|1|0.65|4
"14375"|0|"3187"|NA|"ANDALUCIA, 6"|NA|"21890"|"MANZANILLA"|"HUELVA"|37.388259|-6.429545|0|0|0|0|0|1|1|0.65|4
"14376"|0|"3187"|NA|"MANZANILLA,4"|NA|"21891"|"CHUCENA"|"HUELVA"|37.36187|-6.39389|0|0|0|0|0|1|1|0.65|4
"14377"|0|"3187"|NA|"CUARTELES, 38"|NA|"29004"|"MALAGA"|"MÁLAGA"|36.713593|-4.4285|0|0|0|0|0|1|1|0.65|0
"14378"|0|"3187"|NA|"CAMINO DE SUAREZ,67"|NA|"29004"|"MALAGA"|"MÁLAGA"|36.720921|-4.439705|0|0|0|0|0|1|1|0.65|0
"14379"|0|"3187"|NA|"MAURICIO MORO, 2"|NA|"29006"|"MALAGA"|"MÁLAGA"|36.714477|-4.435054|0|0|0|0|0|1|1|0.65|0
"14380"|0|"3187"|NA|"INGENIERO DE LA TORRE ACOSTA,7"|NA|"29007"|"MALAGA"|"MÁLAGA"|36.720554|-4.439496|0|0|0|0|0|1|1|0.65|0
"14381"|0|"3187"|NA|"MARMOLES ESQ. JABONERO S/N,0"|NA|"29007"|"MALAGA"|"MÁLAGA"|36.721569|-4.42904|0|0|0|0|0|1|1|0.65|0
"14382"|0|"3187"|NA|"LA VICTORIA, 77"|NA|"29012"|"MALAGA"|"MÁLAGA"|36.726082|-4.414499|0|0|0|0|0|1|1|0.65|0
"14383"|0|"3187"|NA|"EMILIO THUILLER, 114"|NA|"29014"|"MALAGA"|"MÁLAGA"|36.746183|-4.421841|0|0|0|0|0|1|1|0.65|0
"14384"|0|"3187"|NA|"COIN,72"|NA|"29140"|"CHURRIANA ( MALAGA )"|"MÁLAGA"|36.661615|-4.503434|0|0|0|0|0|1|1|0.65|0
"14385"|0|"3187"|NA|"INFANTE DON FERNANDO,5"|NA|"29200"|"ANTEQUERA"|"MÁLAGA"|37.016978|-4.559932|0|0|0|0|0|1|1|0.65|0
"14386"|0|"3187"|NA|"DE NAVEUL, 23"|NA|"29601"|"MARBELLA"|"MÁLAGA"|36.48087|-4.9986|0|0|0|0|0|1|1|0.65|0
"14387"|0|"3187"|NA|"DE LOS CONDES DE SAN ISIDRO, 2"|NA|"29640"|"FUENGIROLA  (MALAGA)"|"MÁLAGA"|36.53947|-4.624269|0|0|0|0|0|1|1|0.65|0
"14388"|0|"3187"|NA|"MARQUES DEL DUERO, 9"|NA|"29670"|"SAN PEDRO DE ALCANTARA"|"MÁLAGA"|36.486215|-4.98964|0|0|0|0|0|1|1|0.65|0
"14389"|0|"3187"|NA|"CANALEJAS, 27"|NA|"29700"|"VELEZ MALAGA"|"MÁLAGA"|36.78206|-4.10688|0|0|0|0|0|1|1|0.65|0
"14390"|0|"3187"|NA|"MURILLO, 2"|NA|"41001"|"SEVILLA"|"SEVILLA"|37.390674|-5.997963|0|0|0|0|0|1|1|0.65|4
"14391"|0|"3187"|NA|"MURILLO, 2"|NA|"41001"|"SEVILLA"|"SEVILLA"|37.390674|-5.997963|0|0|0|0|0|1|1|0.65|4
"14392"|0|"3187"|NA|"DE LA LEGION S/N,0"|NA|"41001"|"SEVILLA"|"SEVILLA"|37.389617|-5.997801|0|0|0|0|0|1|1|0.65|4
"14393"|0|"3187"|NA|"MURILLO, 2"|NA|"41001"|"SEVILLA"|"SEVILLA"|37.390674|-5.997963|0|0|0|0|0|1|1|0.65|4
"14394"|0|"3187"|NA|"TRAJANO, 2"|NA|"41002"|"SEVILLA"|"SEVILLA"|37.393726|-5.995396|0|0|0|0|0|1|1|0.65|4
"14395"|0|"3187"|NA|"SAN LORENZO, 8"|NA|"41002"|"SEVILLA"|"SEVILLA"|37.396949|-5.997004|0|0|0|0|0|1|1|0.65|4
"14396"|0|"3187"|NA|"AMADOR DE RIOS,10"|NA|"41003"|"SEVILLA"|"SEVILLA"|37.388944|-5.982573|0|0|0|0|0|1|1|0.65|4
"14397"|0|"3187"|NA|"FERIA, 41"|NA|"41003"|"SEVILLA"|"SEVILLA"|37.3961|-5.991332|0|0|0|0|0|1|1|0.65|4
"14398"|0|"3187"|NA|"MARIA AUXILIADORA, 15"|NA|"41003"|"SEVILLA"|"SEVILLA"|37.394104|-5.983914|0|0|0|0|0|1|1|0.65|4
"14399"|0|"3187"|NA|"EDUARDO DATO,93"|NA|"41005"|"SEVILLA"|"SEVILLA"|37.38203|-5.967592|0|0|0|0|0|1|1|0.65|4
"14400"|0|"3187"|NA|"INGENIERO LA CIERVA, 14"|NA|"41006"|"SEVILLA"|"SEVILLA"|37.372999|-5.930648|0|0|0|0|0|1|1|0.65|4
"14401"|0|"3187"|NA|"GAVILANOS, 5"|NA|"41006"|"SEVILLA"|"SEVILLA"|37.377824|-5.952178|0|0|0|0|0|1|1|0.65|4
"14402"|0|"3187"|NA|"RENFE SANTA JUSTA, 0"|NA|"41007"|"SEVILLA"|"SEVILLA"|37.391891|-5.97479|0|0|0|0|0|1|1|0.65|4
"14403"|0|"3187"|NA|"TOMAS MURUBE,0"|NA|"41007"|"SEVILLA"|"SEVILLA"|37.389099|-5.96781|0|0|0|0|0|1|1|0.65|4
"14404"|0|"3187"|NA|"CARMONA \"EDIFICIO SANTA CLARA\",21"|NA|"41008"|"SEVILLA"|"SEVILLA"|37.400068|-5.975327|0|0|0|0|0|1|1|0.65|4
"14405"|0|"3187"|NA|"DE PINO MONTANO, 2"|NA|"41008"|"SEVILLA"|"SEVILLA"|37.405494|-5.974983|0|0|0|0|0|1|1|0.65|4
"14406"|0|"3187"|NA|"ARROYO,85"|NA|"41008"|"SEVILLA"|"SEVILLA"|37.397294|-5.977371|0|0|0|0|0|1|1|0.65|4
"14407"|0|"3187"|NA|"DON FABRIQUE,17"|NA|"41009"|"SEVILLA"|"SEVILLA"|37.403632|-5.989646|0|0|0|0|0|1|1|0.65|4
"14408"|0|"3187"|NA|"RONDA DE TRIANA, 28"|NA|"41010"|"SEVILLA"|"SEVILLA"|37.385057|-6.011636|0|0|0|0|0|1|1|0.65|4
"14409"|0|"3187"|NA|"GENOVA,3"|NA|"41010"|"SEVILLA"|"SEVILLA"|37.380313|-5.999022|0|0|0|0|0|1|1|0.65|4
"14410"|0|"3187"|NA|"VIRGEN DE LUJAN, 29"|NA|"41011"|"SEVILLA"|"SEVILLA"|37.374583|-5.999916|0|0|0|0|0|1|1|0.65|4
"14411"|0|"3187"|NA|"REINO UNIDO, 6"|NA|"41012"|"SEVILLA"|"SEVILLA"|37.347593|-5.976825|0|0|0|0|0|1|1|0.65|4
"14412"|0|"3187"|NA|"RAFAEL SALGADO,21"|NA|"41013"|"SEVILLA"|"SEVILLA"|37.360053|-5.977874|0|0|0|0|0|1|1|0.65|4
"14413"|0|"3187"|NA|"CARDENAL BUENO MONREAL,17"|NA|"41013"|"SEVILLA"|"SEVILLA"|37.370104|-5.977605|0|0|0|0|0|1|1|0.65|4
"14414"|0|"3187"|NA|"FELIPE II, 5"|NA|"41013"|"SEVILLA"|"SEVILLA"|37.372086|-5.984387|0|0|0|0|0|1|1|0.65|4
"14415"|0|"3187"|NA|"ASENSIO Y TOLEDO,42"|NA|"41014"|"SEVILLA"|"SEVILLA"|37.324975|-5.968401|0|0|0|0|0|1|1|0.65|4
"14416"|0|"3187"|NA|"CORRAL DE LOS OLMOS, 3"|NA|"41015"|"SEVILLA"|"SEVILLA"|37.418616|-5.972313|0|0|0|0|0|1|1|0.65|4
"14417"|0|"3187"|NA|"MIRAFLORES,2"|NA|"41015"|"SEVILLA"|"SEVILLA"|37.41903|-5.95809|0|0|0|0|0|1|1|0.65|4
"14418"|0|"3187"|NA|"DE LA BUHAIRA, 35"|NA|"41018"|"SEVILLA"|"SEVILLA"|37.377048|-5.974739|0|0|0|0|0|1|1|0.65|4
"14419"|0|"3187"|NA|"CIUDAD DE CHIVA L, 0"|NA|"41019"|"SEVILLA"|"SEVILLA"|37.38766|-6.001648|0|0|0|0|0|1|1|0.65|4
"14420"|0|"3187"|NA|"CUEVA DEL GATO,9"|NA|"41020"|"SEVILLA"|"SEVILLA"|37.421216|-5.925121|0|0|0|0|0|1|1|0.65|4
"14421"|0|"3187"|NA|"EMILIO LOMOS,5"|NA|"41020"|"SEVILLA"|"SEVILLA"|37.401483|-5.925545|0|0|0|0|0|1|1|0.65|4
"14422"|0|"3187"|NA|"DE LAS CIENCIAS, 20"|NA|"41020"|"SEVILLA"|"SEVILLA"|37.397847|-5.923617|0|0|0|0|0|1|1|0.65|4
"14423"|0|"3187"|NA|"LOS PINOS (MONTEQUINTO), 14"|NA|"41089"|"SEVILLA"|"SEVILLA"|37.337417|-5.932592|0|0|0|0|0|1|1|0.65|4
"14424"|0|"3187"|NA|"TORRE TRIANA (ISLA DE LA CARTUJA), 0"|NA|"41092"|"SEVILLA"|"SEVILLA"|37.393727|-6.011851|0|0|0|0|0|1|1|0.65|4
"14425"|0|"3187"|NA|"IGLESIAS,3"|NA|"41100"|"CORIA DEL RIO"|"SEVILLA"|37.322633|-6.067443|0|0|0|0|0|1|1|0.65|4
"14426"|0|"3187"|NA|"JOSE MARIA PEREDA, 11"|NA|"41106"|"SEVILLA"|"SEVILLA"|37.371269|-5.959206|0|0|0|0|0|1|1|0.65|4
"14427"|0|"3187"|NA|"LARGA, 14"|NA|"41110"|"BOLLULLOS MITACION"|"SEVILLA"|37.318554|-6.163304|0|0|0|0|0|1|1|0.65|4
"14428"|0|"3187"|NA|"AIRES, 12"|NA|"41111"|"ALMENSILLA"|"SEVILLA"|37.261741|-6.072817|0|0|0|0|0|1|1|0.65|4
"14429"|0|"3187"|NA|"REAL,24"|NA|"41120"|"GELVES"|"SEVILLA"|37.33719|-6.025223|0|0|0|0|0|1|1|0.65|4
"14430"|0|"3187"|NA|"COMERCIO,78"|NA|"41130"|"PUEBLA DEL RIO"|"SEVILLA"|37.268231|-6.062283|0|0|0|0|0|1|1|0.65|4
"14431"|0|"3187"|NA|"RAFAEL BECA, 5"|NA|"41140"|"ISLA MAYOR"|"SEVILLA"|37.07257|-6.173912|0|0|0|0|0|1|1|0.65|4
"14432"|0|"3187"|NA|"PERPETUO SOCORRO,8"|NA|"41200"|"ALCALA DEL RIO"|"SEVILLA"|37.518763|-5.993834|0|0|0|0|0|1|1|0.65|4
"14433"|0|"3187"|NA|"MAYOR, 12"|NA|"41209"|"TORRE DE LA REINA"|"SEVILLA"|37.56125|-5.993834|0|0|0|0|0|1|1|0.65|4
"14434"|0|"3187"|NA|"REAL,15"|NA|"41210"|"GUILLENA"|"SEVILLA"|37.538606|-6.051741|0|0|0|0|0|1|1|0.65|4
"14435"|0|"3187"|NA|"DE ANDALUCIA,29"|NA|"41220"|"BURGUILLOS"|"SEVILLA"|37.584767|-5.968544|0|0|0|0|0|1|1|0.65|4
"14436"|0|"3187"|NA|"ANTONIO MACHADO, 103"|NA|"41230"|"CASTILBLANCO ARROYOS"|"SEVILLA"|37.67485|-5.986282|0|0|0|0|0|1|1|0.65|4
"14437"|0|"3187"|NA|"LA CRUZ, 13"|NA|"41240"|"ALMADEN DE LA PLATA"|"SEVILLA"|37.866891|-6.025574|0|0|0|0|0|1|1|0.65|4
"14438"|0|"3187"|NA|"DE ESPAÑA, 13"|NA|"41250"|"EL REAL DE LA JARA"|"SEVILLA"|37.949098|-6.150771|0|0|0|0|0|1|1|0.65|4
"14439"|0|"3187"|NA|"SAN JOSE,106"|NA|"41300"|"S JOSE DE RINCONADA"|"SEVILLA"|37.506288|-5.925121|0|0|0|0|0|1|1|0.65|4
"14440"|0|"3187"|NA|"MANUEL DE RODAS, 4"|NA|"41309"|"LA RINCONADA"|"SEVILLA"|37.487471|-5.981196|0|0|0|0|0|1|1|0.65|4
"14441"|0|"3187"|NA|"MORALES GOMEZ, 6"|NA|"41310"|"BRENES"|"SEVILLA"|37.548133|-5.872638|0|0|0|0|0|1|1|0.65|4
"14442"|0|"3187"|NA|"POLVILLO,4"|NA|"41318"|"VILLAVERDE DEL RIO"|"SEVILLA"|37.588326|-5.873498|0|0|0|0|0|1|1|0.65|4
"14443"|0|"3187"|NA|"REAL,23"|NA|"41320"|"CANTILLANA"|"SEVILLA"|37.607136|-5.826033|0|0|0|0|0|1|1|0.65|4
"14444"|0|"3187"|NA|"ESPAÐA,6"|NA|"41340"|"TOCINA"|"SEVILLA"|37.609858|-5.733551|0|0|0|0|0|1|1|0.65|4
"14445"|0|"3187"|NA|"SAN ISIDRO LABRADOR, 1"|NA|"41360"|"EL PEDROSO"|"SEVILLA"|37.841299|-5.763808|0|0|0|0|0|1|1|0.65|4
"14446"|0|"3187"|NA|"LLANA, 11"|NA|"41370"|"CAZALLA DE LA SIERRA"|"SEVILLA"|37.932416|-5.759912|0|0|0|0|0|1|1|0.65|4
"14447"|0|"3187"|NA|"DE LA SALUD, 4"|NA|"41380"|"ALANIS DE LA SIERRA"|"SEVILLA"|38.037136|-5.712507|0|0|0|0|0|1|1|0.65|4
"14448"|0|"3187"|NA|"REAL,2"|NA|"41388"|"SAN NICOLAS DEL PUER"|"SEVILLA"|37.9935|-5.65302|0|0|0|0|0|1|1|0.65|4
"14449"|0|"3187"|NA|"SANTA CLARA, 16"|NA|"41390"|"GUADALCANAL"|"SEVILLA"|38.091719|-5.820011|0|0|0|0|0|1|1|0.65|4
"14450"|0|"3187"|NA|"DE ESPAÐA, 22"|NA|"41400"|"ECIJA"|"SEVILLA"|37.540991|-5.078796|0|0|0|0|0|1|1|0.65|4
"14451"|0|"3187"|NA|"MARIA AUXILIADORA, 29"|NA|"41400"|"ECIJA"|"SEVILLA"|37.54324|-5.086953|0|0|0|0|0|1|1|0.65|4
"14452"|0|"3187"|NA|"ESPAÑA,22"|NA|"41400"|"ECIJA"|"SEVILLA"|37.540991|-5.078796|0|0|0|0|0|1|1|0.65|4
"14453"|0|"3187"|NA|"DEL ESTATUTO,16"|NA|"41410"|"CARMONA"|"SEVILLA"|37.470237|-5.644155|0|0|0|0|0|1|1|0.65|4
"14454"|0|"3187"|NA|"STA. MARIA LA BLANCA,1"|NA|"41420"|"FUENTES ANDALUCIA"|"SEVILLA"|37.463142|-5.347704|0|0|0|0|0|1|1|0.65|4
"14455"|0|"3187"|NA|"DE ANDALUCIA,7"|NA|"41429"|"LA CAMPANA"|"SEVILLA"|37.56931|-5.42665|0|0|0|0|0|1|1|0.65|4
"14456"|0|"3187"|NA|"DE ANDALUCIA,47"|NA|"41430"|"LA LUISIANA"|"SEVILLA"|37.52583|-5.2481|0|0|0|0|0|1|1|0.65|4
"14457"|0|"3187"|NA|"ALCALDE JUAN FILTER, 16"|NA|"41439"|"CAÐADA ROSAL"|"SEVILLA"|37.59846|-5.20965|0|0|0|0|0|1|1|0.65|4
"14458"|0|"3187"|NA|"RODA ARRIBA, 97"|NA|"41440"|"LORA DEL RIO"|"SEVILLA"|37.65766|-5.525514|0|0|0|0|0|1|1|0.65|4
"14459"|0|"3187"|NA|"ANTONIO MACHADO, 25"|NA|"41449"|"ALCOLEA DEL RIO"|"SEVILLA"|37.641583|-5.656312|0|0|0|0|0|1|1|0.65|4
"14460"|0|"3187"|NA|"MESONES, 1"|NA|"41450"|"CONSTANTINA"|"SEVILLA"|37.874632|-5.620378|0|0|0|0|0|1|1|0.65|4
"14461"|0|"3187"|NA|"DE ESPAÐA, 16"|NA|"41460"|"LAS NAVAS"|"SEVILLA"|37.9334|-5.46558|0|0|0|0|0|1|1|0.65|4
"14462"|0|"3187"|NA|"JUAN CARLOS I, 43"|NA|"41470"|"PEÑAFLOR"|"SEVILLA"|37.70758|-5.34512|0|0|0|0|0|1|1|0.65|4
"14463"|0|"3187"|NA|"VIRGEN DE LAS HUERTAS, 8"|NA|"41479"|"PUEBLA INFANTES"|"SEVILLA"|37.7804|-5.38971|0|0|0|0|0|1|1|0.65|4
"14464"|0|"3187"|NA|"LA PLAZUELA, 16"|NA|"41500"|"ALCALA DE GUADAIRA"|"SEVILLA"|37.337367|-5.84443|0|0|0|0|0|1|1|0.65|4
"14465"|0|"3187"|NA|"SILOS, 57"|NA|"41500"|"ALCALA DE GUADAIRA"|"SEVILLA"|37.345453|-5.845366|0|0|0|0|0|1|1|0.65|4
"14466"|0|"3187"|NA|"JORGE BONSOR,2"|NA|"41510"|"MAIRENA DEL ALCOR"|"SEVILLA"|37.372907|-5.74737|0|0|0|0|0|1|1|0.65|4
"14467"|0|"3187"|NA|"ROSARIO, 6"|NA|"41520"|"EL VISO DEL ALCOR"|"SEVILLA"|37.387079|-5.722182|0|0|0|0|0|1|1|0.65|4
"14468"|0|"3187"|NA|"SAGASTA, 10"|NA|"41530"|"MORON DE LA FRONTERA"|"SEVILLA"|37.130049|-5.435853|0|0|0|0|0|1|1|0.65|4
"14469"|0|"3187"|NA|"SAGASTA, 10"|NA|"41530"|"MORON DE LA FRONTERA"|"SEVILLA"|37.130049|-5.435853|0|0|0|0|0|1|1|0.65|4
"14470"|0|"3187"|NA|"VICTORIA,24"|NA|"41540"|"PUEBLA DE CAZALLA"|"SEVILLA"|37.222235|-5.311079|0|0|0|0|0|1|1|0.65|4
"14471"|0|"3187"|NA|"BLAS INFANTE,14"|NA|"41550"|"AGUADULCE"|"SEVILLA"|37.25319|-4.99199|0|0|0|0|0|1|1|0.65|4
"14472"|0|"3187"|NA|"MESONES, 47"|NA|"41560"|"ESTEPA"|"SEVILLA"|37.290558|-4.879982|0|0|0|0|0|1|1|0.65|4
"14473"|0|"3187"|NA|"SAN MIGUEL,14"|NA|"41564"|"LORA DE ESTEPA"|"SEVILLA"|37.269195|-4.827332|0|0|0|0|0|1|1|0.65|4
"14474"|0|"3187"|NA|"DE LA IGLESIA, 21"|NA|"41565"|"GILENA"|"SEVILLA"|37.252081|-4.914286|0|0|0|0|0|1|1|0.65|4
"14475"|0|"3187"|NA|"PRIMERO DE MAYO, 85"|NA|"41566"|"PEDRERA"|"SEVILLA"|37.22287|-4.89559|0|0|0|0|0|1|1|0.65|4
"14476"|0|"3187"|NA|"ANTEQUERA, 3"|NA|"41567"|"HERRERA"|"SEVILLA"|37.36464|-4.85014|0|0|0|0|0|1|1|0.65|4
"14477"|0|"3187"|NA|"VIRGEN DEL ROSARIO,1"|NA|"41568"|"EL RUBIO"|"SEVILLA"|37.3555|-4.98974|0|0|0|0|0|1|1|0.65|4
"14478"|0|"3187"|NA|"DE LA LIBERTAD,42"|NA|"41569"|"MARINALEDA"|"SEVILLA"|37.371351|-4.960055|0|0|0|0|0|1|1|0.65|4
"14479"|0|"3187"|NA|"DE CUBA, 77"|NA|"41570"|"BADOLATOSA"|"SEVILLA"|37.30763|-4.674149|0|0|0|0|0|1|1|0.65|4
"14480"|0|"3187"|NA|"DE LA PISCINA S/N, 0"|NA|"41570"|"CORCOYA"|"SEVILLA"|37.270771|-4.690543|0|0|0|0|0|1|1|0.65|4
"14481"|0|"3187"|NA|"RAUL BERRAL, 11"|NA|"41580"|"CASARICHE"|"SEVILLA"|37.29365|-4.76057|0|0|0|0|0|1|1|0.65|4
"14482"|0|"3187"|NA|"REAL,23"|NA|"41590"|"LA RODA DE ANDALUCIA"|"SEVILLA"|37.2009|-4.77946|0|0|0|0|0|1|1|0.65|4
"14483"|0|"3187"|NA|"PEREZ GALDOS,8"|NA|"41600"|"ARAHAL"|"SEVILLA"|37.262402|-5.544186|0|0|0|0|0|1|1|0.65|4
"14484"|0|"3187"|NA|"DE ANDALUCIA,0"|NA|"41610"|"PARADAS"|"SEVILLA"|37.290341|-5.496802|0|0|0|0|0|1|1|0.65|4
"14485"|0|"3187"|NA|"SAN SEBASTIAN, 2"|NA|"41620"|"MARCHENA"|"SEVILLA"|37.328952|-5.415478|0|0|0|0|0|1|1|0.65|4
"14486"|0|"3187"|NA|"DE ESPAÐA, 4"|NA|"41630"|"LA LANTEJUELA"|"SEVILLA"|37.3533|-5.224034|0|0|0|0|0|1|1|0.65|4
"14487"|0|"3187"|NA|"MAYOR, 1"|NA|"41640"|"OSUNA"|"SEVILLA"|37.23764|-5.10299|0|0|0|0|0|1|1|0.65|4
"14488"|0|"3187"|NA|"ALFONSO XII, 65"|NA|"41640"|"OSUNA"|"SEVILLA"|37.239521|-5.110288|0|0|0|0|0|1|1|0.65|4
"14489"|0|"3187"|NA|"DOCTOR ALCALA, 1"|NA|"41650"|"EL SAUCEJO"|"SEVILLA"|37.070418|-5.096937|0|0|0|0|0|1|1|0.65|4
"14490"|0|"3187"|NA|"DIAMANTINO GARCIA, 12"|NA|"41657"|"LOS CORRALES"|"SEVILLA"|37.097229|-4.983173|0|0|0|0|0|1|1|0.65|4
"14491"|0|"3187"|NA|"DIAMANTINO GARCIA, 8"|NA|"41658"|"MARTIN DE LA JARA"|"SEVILLA"|37.10655|-4.96224|0|0|0|0|0|1|1|0.65|4
"14492"|0|"3187"|NA|"DE LA IGLESIA, 1"|NA|"41660"|"VVA. DE SAN JUAN"|"SEVILLA"|37.050402|-5.175358|0|0|0|0|0|1|1|0.65|4
"14493"|0|"3187"|NA|"EL PASEO,12"|NA|"41661"|"ALGAMITAS"|"SEVILLA"|37.01459|-5.14948|0|0|0|0|0|1|1|0.65|4
"14494"|0|"3187"|NA|"REAL,24"|NA|"41670"|"PRUNA"|"SEVILLA"|36.97251|-5.2211|0|0|0|0|0|1|1|0.65|4
"14495"|0|"3187"|NA|"MENENDEZ Y PELAYO, 1"|NA|"41700"|"DOS HERMANAS"|"SEVILLA"|37.282883|-5.925125|0|0|0|0|0|1|1|0.65|4
"14496"|0|"3187"|NA|"REYES CATOLICOS, 101"|NA|"41700"|"DOS HERMANAS"|"SEVILLA"|37.27591|-5.927776|0|0|0|0|0|1|1|0.65|4
"14497"|0|"3187"|NA|"DE ESPAñA, 3"|NA|"41708"|"DOS HERMANAS"|"SEVILLA"|37.286837|-5.915614|0|0|0|0|0|1|1|0.65|4
"14498"|0|"3187"|NA|"ALVAREZ HAZAÐAS, 16"|NA|"41710"|"UTRERA"|"SEVILLA"|37.180318|-5.779139|0|0|0|0|0|1|1|0.65|4
"14499"|0|"3187"|NA|"RAMON Y CAJAL, 14"|NA|"41720"|"LOS PALACIOS"|"SEVILLA"|37.160274|-5.92775|0|0|0|0|0|1|1|0.65|4
"14500"|0|"3187"|NA|"SEVILLA ESQ LOPE DE VEGA,0"|NA|"41720"|"LOS PALACIOS"|"SEVILLA"|37.162614|-5.923848|0|0|0|0|0|1|1|0.65|4
"14501"|0|"3187"|NA|"PRACTICANTE JOSE TOAJAS, 15"|NA|"41730"|"LAS CABEZAS"|"SEVILLA"|36.984135|-5.939071|0|0|0|0|0|1|1|0.65|4
"14502"|0|"3187"|NA|"BLAS INFANTE,35"|NA|"41730"|"LAS CABEZAS  S.JUAN"|"SEVILLA"|36.995693|-5.926547|0|0|0|0|0|1|1|0.65|4
"14503"|0|"3187"|NA|"CORREDERA, 6"|NA|"41740"|"LEBRIJA"|"SEVILLA"|36.919544|-6.076825|0|0|0|0|0|1|1|0.65|4
